,MD,Hook_load,WOB,RPM,Torque,Intake_pressure,ROP
896,2934.22,74.64,0.0,49.57,1.54,118.07,23.39
897,2934.22,75.84,0.0,0.0,1.48,117.19,23.39
898,2934.22,94.03,0.0,0.0,0.93,115.62,23.39
899,2934.22,118.6,0.0,0.0,0.49,114.37,23.39
900,2934.22,132.35,0.0,0.0,0.0,115.25,23.39
901,2934.22,136.6,0.0,0.0,0.0,117.47,23.39
902,2934.22,135.48,0.0,0.0,0.0,123.56,23.39
903,2934.22,131.61,0.0,0.0,0.0,127.85,23.39
904,2934.22,126.82,0.0,0.0,0.0,127.53,23.39
905,2934.22,128.59,0.0,0.0,0.0,128.29,23.39
906,2934.22,130.33,0.0,0.0,0.0,128.12,23.39
907,2934.22,134.13,0.0,0.0,0.0,126.11,23.39
908,2934.22,141.05,0.0,0.0,0.0,124.04,23.39
909,2934.22,139.25,0.0,0.0,0.0,122.84,23.39
910,2934.22,135.87,0.0,0.0,0.0,123.35,23.39
911,2934.22,133.01,0.0,0.0,0.0,121.32,23.39
912,2934.22,59.28,0.0,0.0,0.0,120.71,23.39
913,2934.22,59.21,0.0,26.17,0.94,120.25,23.39
914,2934.22,66.07,0.0,74.73,1.64,119.2,23.39
915,2934.22,71.16,0.0,70.98,2.03,118.07,23.39
916,2934.22,71.1,0.0,71.79,1.46,117.6,23.39
917,2934.22,67.31,0.0,71.52,1.31,118.72,23.39
918,2934.22,64.23,0.0,71.7,1.42,119.98,23.39
919,2934.22,62.28,0.0,71.79,1.03,120.73,23.39
920,2934.22,61.28,0.0,71.61,1.12,121.19,23.39
921,2934.22,60.73,0.0,71.7,0.99,122.65,23.39
922,2934.22,60.69,0.0,71.7,0.97,124.7,23.39
923,2934.22,63.28,0.0,71.52,0.98,124.32,23.39
924,2934.22,58.85,0.0,71.52,1.03,124.02,23.39
925,2934.22,54.67,0.0,71.52,1.04,124.99,23.39
926,2934.22,52.77,0.0,71.43,1.01,125.29,23.39
927,2934.22,51.23,0.0,71.52,0.96,125.02,23.39
928,2934.22,52.34,0.0,71.34,1.05,124.51,23.39
929,2934.22,58.25,0.0,71.34,1.07,123.86,23.39
930,2934.22,65.49,0.0,71.34,1.71,121.9,23.39
931,2934.22,73.59,0.0,71.52,2.05,118.13,23.39
932,2934.22,76.48,0.0,71.43,2.36,115.43,23.39
933,2934.22,77.35,0.0,8.62,2.52,114.55,23.39
934,2934.22,92.46,0.0,0.0,1.57,113.33,23.39
935,2934.22,117.06,0.0,0.0,0.92,111.82,23.39
936,2934.22,127.37,0.0,0.0,0.47,111.16,23.39
937,2934.22,133.5,0.0,0.0,0.0,110.96,23.39
938,2934.22,134.64,0.0,0.0,0.0,111.56,23.39
939,2934.22,135.81,0.0,0.0,0.0,111.89,23.39
940,2934.22,137.87,0.0,0.0,0.0,111.77,23.39
941,2934.22,138.89,0.0,0.0,0.0,111.47,23.39
942,2934.22,142.2,0.0,0.0,0.0,111.41,23.39
943,2934.22,143.29,0.0,0.0,0.0,111.2,23.39
944,2934.22,140.33,0.0,0.0,0.0,111.13,23.39
945,2934.22,140.35,0.0,0.0,0.0,111.13,23.39
946,2934.22,134.78,0.0,0.0,0.0,110.86,23.39
947,2934.22,133.17,0.0,0.0,0.0,110.94,23.39
948,2934.22,132.4,0.0,0.0,0.0,111.0,23.39
949,2934.22,132.06,0.0,0.0,0.0,111.18,23.39
950,2934.22,130.83,0.0,0.0,0.0,110.98,23.39
951,2934.22,133.34,0.0,0.0,0.0,110.98,23.39
952,2934.22,140.13,0.0,0.0,0.0,110.73,23.39
953,2934.22,142.4,0.0,0.0,0.0,110.76,23.39
954,2934.22,147.85,0.0,0.0,0.0,110.93,23.39
955,2934.22,142.09,0.0,0.0,0.0,110.98,23.39
956,2934.22,140.87,0.0,0.0,0.0,111.84,23.39
957,2934.22,60.2,0.0,0.0,0.0,112.48,23.39
958,2934.22,59.11,0.0,7.17,0.79,113.99,23.39
959,2934.22,63.32,0.0,65.98,1.65,113.94,23.39
960,2934.22,71.06,0.0,69.64,2.13,114.11,23.39
961,2934.22,68.55,0.0,70.18,0.93,115.92,23.39
962,2934.22,62.77,0.0,70.18,0.76,121.08,23.39
963,2934.22,53.17,0.0,69.91,0.83,126.93,23.39
964,2934.22,51.95,0.0,70.0,0.86,129.99,23.39
965,2934.22,51.06,0.0,70.0,1.0,129.12,23.39
966,2934.22,53.88,0.0,70.0,0.89,127.19,23.39
967,2934.22,57.13,0.0,69.91,0.94,127.19,23.39
968,2934.22,56.52,0.0,69.91,1.01,125.6,23.39
969,2934.22,68.24,0.0,69.82,1.94,121.49,23.39
970,2934.22,76.68,0.0,68.57,2.05,117.0,23.39
971,2934.22,79.99,0.0,3.2,2.56,114.82,23.39
972,2934.22,102.63,0.0,0.0,1.37,112.66,23.39
973,2934.22,122.7,0.0,0.0,0.91,111.2,23.39
974,2934.22,130.79,0.0,0.0,0.39,110.81,23.39
975,2934.22,135.96,0.0,0.0,0.0,111.03,23.39
976,2934.22,135.93,0.0,0.0,0.0,111.22,23.39
977,2934.22,138.54,0.0,0.0,0.0,110.85,23.39
978,2934.22,140.6,0.0,0.0,0.0,110.35,23.39
979,2934.22,143.86,0.0,0.0,0.0,110.5,23.39
980,2934.22,148.94,0.0,0.0,0.0,110.49,23.39
981,2934.22,144.23,0.0,0.0,0.0,110.61,23.39
982,2934.22,143.44,0.0,0.0,0.0,110.87,23.39
983,2934.22,143.73,0.0,0.0,0.0,110.97,23.39
984,2934.22,141.42,0.0,0.0,0.0,111.24,23.39
985,2934.22,139.32,0.0,0.0,0.0,110.82,23.39
986,2934.22,133.1,0.0,0.0,0.0,111.13,23.39
987,2934.22,134.39,0.0,0.0,0.0,111.78,23.39
988,2934.22,135.03,0.0,0.0,0.0,111.47,23.39
989,2934.22,137.97,0.0,0.0,0.0,111.47,23.39
990,2934.22,142.06,0.0,0.0,0.0,111.44,23.39
991,2934.22,41.43,0.0,0.0,0.0,112.71,23.39
992,2934.22,77.01,0.0,0.0,0.0,116.21,23.39
993,2934.22,81.79,0.0,0.0,0.0,117.3,23.39
994,2934.22,150.09,0.0,0.0,0.0,113.49,23.39
995,2934.22,151.72,0.0,0.0,0.0,111.65,23.39
996,2934.22,148.94,0.0,0.0,0.0,111.43,23.39
997,2934.22,147.0,0.0,0.0,0.0,111.48,23.39
998,2934.22,139.3,0.0,0.0,0.0,111.26,23.39
999,2934.22,137.11,0.0,0.0,0.0,111.25,23.39
1000,2934.22,58.65,0.0,0.0,0.0,112.99,23.39
1001,2934.22,58.28,0.0,31.2,0.98,113.86,23.39
1002,2934.22,67.48,0.0,68.12,1.74,113.76,23.39
1003,2934.22,70.8,0.0,68.48,0.92,114.99,23.39
1004,2934.22,66.3,0.0,68.39,0.9,118.6,23.39
1005,2934.22,67.0,0.0,68.04,1.07,120.75,23.39
1006,2934.22,62.78,0.0,68.21,1.06,121.06,23.39
1007,2934.22,58.68,0.0,68.21,1.01,121.83,23.39
1008,2934.22,58.13,0.0,68.12,1.08,122.28,23.39
1009,2934.22,58.6,0.0,68.12,1.07,121.58,23.39
1010,2934.22,57.64,0.0,68.21,1.06,121.01,23.39
1011,2934.22,57.37,0.0,68.12,1.0,121.69,23.39
1012,2934.22,57.37,0.0,68.12,1.04,121.84,23.39
1013,2934.22,58.82,0.0,68.21,1.02,121.68,23.39
1014,2934.22,61.43,0.0,68.12,1.07,120.73,23.39
1015,2934.22,68.3,0.0,68.04,1.98,118.98,23.39
1016,2934.22,76.93,0.0,25.0,1.79,116.16,23.39
1017,2934.22,74.69,0.0,0.0,1.37,114.18,23.39
1018,2934.22,133.72,0.0,0.0,0.91,112.4,23.39
1019,2934.22,133.81,0.0,0.0,0.46,110.91,23.39
1020,2934.22,136.63,0.0,0.0,0.0,110.52,23.39
1021,2934.22,136.78,0.0,0.0,0.0,110.64,23.39
1022,2934.22,136.05,0.0,0.0,0.0,111.2,23.39
1023,2934.22,136.55,0.0,0.0,0.0,111.6,23.39
1024,2934.22,138.1,0.0,0.0,0.0,111.24,23.39
1025,2934.22,139.36,0.0,0.0,0.0,111.28,23.39
1026,2934.22,145.81,0.0,0.0,0.0,110.72,23.39
1027,2934.22,150.04,0.0,0.0,0.0,110.49,23.39
1028,2934.22,148.07,0.0,0.0,0.0,110.5,23.39
1029,2934.22,141.63,0.0,0.0,0.0,110.46,23.39
1030,2934.22,139.13,0.0,0.0,0.0,110.49,23.39
1031,2934.22,137.02,0.0,0.0,0.0,110.47,23.39
1032,2934.22,134.37,0.0,0.0,0.0,110.46,23.39
1033,2934.22,132.85,0.0,0.0,0.0,110.55,23.39
1034,2934.22,131.56,0.0,0.0,0.0,110.38,23.39
1035,2934.22,133.33,0.0,0.0,0.0,110.13,23.39
1036,2934.22,137.34,0.0,0.0,0.0,110.24,23.39
1037,2934.22,143.02,0.0,0.0,0.0,109.94,23.39
1038,2934.22,148.42,0.0,0.0,0.0,110.33,23.39
1039,2934.22,143.65,0.0,0.0,0.0,110.56,23.39
1040,2934.22,140.72,0.0,0.0,0.0,110.91,23.39
1041,2934.22,62.71,0.0,0.0,0.0,111.78,23.39
1042,2934.22,54.67,0.0,0.0,0.0,115.33,23.39
1043,2934.22,50.59,0.0,0.0,0.0,120.17,23.39
1044,2934.22,49.5,0.0,0.0,0.0,122.67,23.39
1045,2934.22,47.95,0.0,0.0,0.0,123.67,23.39
1046,2934.22,47.77,0.0,0.0,0.0,124.51,23.39
1047,2934.22,47.57,0.0,0.0,0.0,124.31,23.39
1048,2934.22,47.6,0.0,0.0,0.0,123.79,23.39
1049,2934.22,47.56,0.0,0.0,0.0,122.99,23.39
1050,2934.22,47.7,0.0,0.0,0.0,121.47,23.39
1051,2934.22,50.67,0.0,0.0,0.0,118.69,23.39
1052,2934.22,56.21,0.0,0.0,0.0,117.41,23.39
1053,2934.22,63.87,0.0,0.0,0.0,116.25,23.39
1054,2934.22,68.52,0.0,0.0,0.0,114.16,23.39
1055,2934.22,69.82,0.0,0.0,0.0,113.22,23.39
1056,2934.22,71.05,0.0,0.0,0.0,112.57,23.39
1057,2934.22,71.46,0.0,0.0,0.0,105.23,23.39
1058,2934.22,71.3,0.0,0.0,0.0,0.0,23.39
1059,2934.22,71.91,0.0,0.0,0.0,0.0,23.39
1060,2934.22,72.64,0.0,0.0,0.0,0.0,23.39
1061,2934.22,72.82,0.0,0.0,0.0,0.0,23.39
1062,2934.22,72.72,0.0,0.0,0.0,0.0,23.39
1063,2934.22,72.73,0.0,0.0,0.0,0.0,23.39
1064,2934.22,72.74,0.0,0.0,0.0,0.0,23.39
1065,2934.22,72.52,0.0,0.0,0.0,0.0,23.39
1066,2934.22,72.36,0.0,0.0,0.0,0.0,23.39
1067,2934.22,72.28,0.0,0.0,0.0,0.0,23.39
1068,2934.22,72.25,0.0,0.0,0.0,0.0,23.39
1069,2934.22,72.17,0.0,0.0,0.0,0.0,23.39
1070,2934.22,72.12,0.0,0.0,0.0,0.0,23.39
1071,2934.22,72.02,0.0,0.0,0.0,0.0,23.39
1072,2934.22,71.8,0.0,0.0,0.0,0.0,23.39
1073,2934.22,71.74,0.0,0.0,0.0,26.2,23.39
1074,2934.22,72.01,0.0,0.0,0.0,65.91,23.39
1075,2934.22,72.33,0.0,0.0,0.0,86.18,23.39
1076,2934.22,72.35,0.0,0.0,0.0,99.3,23.39
1077,2934.22,73.11,0.0,0.0,0.0,105.87,23.39
1078,2934.22,72.88,0.0,0.0,0.0,108.85,23.39
1079,2934.22,73.2,0.0,0.0,0.0,110.25,23.39
1080,2934.22,73.19,0.0,0.0,0.0,111.0,23.39
1081,2934.22,73.26,0.0,0.0,0.0,111.45,23.39
1082,2934.22,73.02,0.0,0.0,0.0,111.7,23.39
1083,2934.22,73.15,0.0,0.0,0.0,111.69,23.39
1084,2934.22,73.63,0.0,0.0,0.0,111.48,23.39
1085,2934.22,73.42,0.0,0.0,0.0,111.37,23.39
1086,2934.22,73.12,0.0,0.0,0.0,111.42,23.39
1087,2934.22,73.07,0.0,0.0,0.0,111.34,23.39
1088,2934.22,72.84,0.0,0.0,0.0,111.29,23.39
1089,2934.22,72.6,0.0,0.0,0.0,111.14,23.39
1090,2934.22,72.66,0.0,0.0,0.0,111.18,23.39
1091,2934.22,72.91,0.0,0.0,0.0,111.16,23.39
1092,2934.22,73.31,0.0,0.0,0.0,111.07,23.39
1093,2934.22,73.33,0.0,0.0,0.0,110.91,23.39
1094,2934.22,73.42,0.0,0.0,0.0,110.89,23.39
1095,2934.22,73.37,0.0,0.0,0.0,111.15,23.39
1096,2934.22,73.3,0.0,0.0,0.0,111.15,23.39
1097,2934.22,73.48,0.0,0.0,0.0,111.23,23.39
1098,2934.22,73.51,0.0,0.0,0.0,111.25,23.39
1099,2934.22,73.09,0.0,0.0,0.0,111.12,23.39
1100,2934.22,72.95,0.0,0.0,0.0,111.06,23.39
1101,2934.22,72.92,0.0,0.0,0.0,110.91,23.39
1102,2934.22,73.11,0.0,0.0,0.0,110.87,23.39
1103,2934.22,73.01,0.0,0.0,0.0,110.98,23.39
1104,2934.22,73.22,0.0,0.0,0.0,110.97,23.39
1105,2934.22,71.21,0.0,0.0,0.0,111.16,23.39
1106,2934.22,57.77,0.0,0.0,0.0,112.04,23.39
1107,2934.22,104.18,0.0,0.0,0.0,112.23,23.39
1108,2934.22,122.61,0.0,0.0,0.0,110.47,23.39
1109,2934.22,132.16,0.0,0.0,0.0,109.97,23.39
1110,2934.22,131.0,0.0,0.0,0.0,110.12,23.39
1111,2934.22,52.02,0.0,0.0,0.0,115.08,23.39
1112,2934.22,54.09,0.0,0.0,0.0,116.75,23.39
1113,2934.22,52.62,0.0,0.0,0.0,115.74,23.39
1114,2934.22,11.72,0.0,0.0,0.0,113.74,23.39
1115,2934.22,2.36,0.0,0.0,0.0,112.65,23.39
1116,2934.22,2.35,0.0,0.0,0.0,100.87,23.39
1117,2934.22,2.07,0.0,0.0,0.0,0.0,23.39
1118,2934.22,1.99,0.0,0.0,0.0,0.0,23.39
1119,2934.22,1.87,0.0,0.0,0.0,0.0,23.39
1120,2934.22,-0.37,0.37,0.0,0.0,0.0,23.39
1121,2934.22,3.42,0.0,0.0,0.0,0.0,23.39
1122,2934.22,1.49,0.0,0.0,0.0,0.0,23.39
1123,2934.22,1.34,0.0,0.0,0.0,0.0,23.39
1124,2934.22,1.41,0.0,7.27,0.84,0.0,23.39
1125,2934.22,2.51,0.0,15.31,0.38,0.0,23.39
1126,2934.22,2.77,0.0,15.41,0.0,0.0,23.39
1127,2934.22,3.03,0.0,15.21,0.14,0.0,23.39
1128,2934.22,2.67,0.0,15.41,0.0,0.0,23.39
1129,2934.22,2.23,0.0,15.41,0.0,0.0,23.39
1130,2934.22,1.93,0.0,15.31,0.0,0.0,23.39
1131,2934.22,1.7,0.0,9.5,0.2,0.0,23.39
1132,2934.22,3.08,0.0,0.0,0.0,0.0,23.39
1133,2934.22,2.4,0.0,0.0,0.0,0.0,23.39
1134,2934.22,1.98,0.0,0.0,0.0,0.0,23.39
1135,2934.22,1.69,0.0,0.0,0.0,0.0,23.39
1136,2934.22,1.53,0.0,0.0,0.0,0.0,23.39
1137,2934.22,1.55,0.0,0.0,0.0,0.0,23.39
1138,2934.22,1.75,0.0,0.0,0.0,0.0,23.39
1139,2934.22,1.68,0.0,0.0,0.0,0.0,23.39
1140,2934.22,1.54,0.0,0.0,0.0,0.0,23.39
1141,2934.22,1.49,0.0,0.0,0.0,0.0,23.39
1142,2934.22,74.8,0.0,0.0,0.0,0.0,23.39
1143,2934.22,130.16,0.0,0.0,0.0,0.0,23.39
1144,2934.22,129.28,0.0,0.0,0.0,0.0,23.39
1145,2934.22,134.4,0.0,0.0,0.0,0.0,23.39
1146,2934.22,139.25,0.0,0.0,0.0,0.0,23.39
1147,2934.22,142.17,0.0,0.0,0.0,0.0,23.39
1148,2934.22,144.78,0.0,0.0,0.0,0.0,23.39
1149,2934.22,148.7,0.0,0.0,0.0,0.0,23.39
1150,2934.22,147.31,0.0,0.0,0.0,0.0,23.39
1151,2934.22,148.5,0.0,0.0,0.0,0.0,23.39
1152,2934.22,150.15,0.0,0.0,0.0,0.0,23.39
1153,2934.22,59.97,0.0,0.0,0.0,0.0,23.39
1154,2934.22,123.45,0.0,0.0,0.0,0.0,23.39
1155,2934.22,145.97,0.0,0.0,0.0,0.0,23.39
1156,2934.22,149.84,0.0,0.0,0.0,0.0,23.39
1157,2934.22,149.92,0.0,0.0,0.0,0.0,23.39
1158,2934.22,147.23,0.0,0.0,0.0,0.0,23.39
1159,2934.22,146.78,0.0,0.0,0.0,0.0,23.39
1160,2934.22,143.54,0.0,0.0,0.0,0.0,23.39
1161,2934.22,142.87,0.0,0.0,0.0,0.0,23.39
1162,2934.22,141.23,0.0,0.0,0.0,0.0,23.39
1163,2934.22,144.41,0.0,0.0,0.0,0.0,23.39
1164,2934.22,145.38,0.0,0.0,0.0,0.0,23.39
1165,2934.22,148.73,0.0,0.0,0.0,0.0,23.39
1166,2934.22,152.3,0.0,0.0,0.0,0.0,23.39
1167,2934.22,151.03,0.0,0.0,0.0,0.0,23.39
1168,2934.22,149.49,0.0,0.0,0.0,0.0,23.39
1169,2934.22,133.89,0.0,0.0,0.0,0.0,23.39
1170,2934.22,59.72,0.0,0.0,0.0,0.0,23.39
1171,2934.22,58.38,0.0,0.0,0.0,0.0,23.39
1172,2934.22,54.43,0.0,0.0,0.0,0.0,23.39
1173,2934.22,9.05,0.0,0.0,0.0,0.0,23.39
1174,2934.22,2.35,0.0,0.0,0.0,0.0,23.39
1175,2934.22,2.09,0.0,0.0,0.0,0.0,23.39
1176,2934.22,1.78,0.0,0.0,0.0,0.0,23.39
1177,2934.22,1.53,0.0,0.0,0.0,0.0,23.39
1178,2934.22,1.41,0.0,0.0,0.0,0.0,23.39
1179,2934.22,1.41,0.0,0.0,0.0,0.0,23.39
1180,2934.22,1.38,0.0,0.0,0.0,0.0,23.39
1181,2934.22,1.46,0.0,0.0,0.0,0.0,23.39
1182,2934.22,1.63,0.0,0.0,0.0,0.0,23.39
1183,2934.22,1.65,0.0,0.0,0.0,0.0,23.39
1184,2934.22,1.56,0.0,0.0,0.0,0.0,23.39
1185,2934.22,1.48,0.0,0.0,0.0,0.0,23.39
1186,2934.22,1.59,0.0,0.0,0.0,0.0,23.39
1187,2934.22,1.61,0.0,0.0,0.0,0.0,23.39
1188,2934.22,1.59,0.0,0.0,0.0,0.0,23.39
1189,2934.22,1.52,0.0,0.0,0.0,0.0,23.39
1190,2934.22,1.51,0.0,0.0,0.0,0.0,23.39
1191,2934.22,1.49,0.0,0.0,0.0,0.0,23.39
1192,2934.22,1.53,0.0,0.0,0.0,0.0,23.39
1193,2934.22,1.6,0.0,0.0,0.0,0.0,23.39
1194,2934.22,1.73,0.0,0.0,0.0,0.0,23.39
1195,2934.22,2.1,0.0,0.0,0.0,0.0,23.39
1196,2934.22,2.29,0.0,0.0,0.0,0.0,23.39
1197,2934.22,2.44,0.0,0.0,0.0,0.0,23.39
1198,2934.22,2.16,0.0,0.0,0.0,0.0,23.39
1199,2934.22,1.97,0.0,0.0,0.0,0.0,23.39
1200,2934.22,0.79,0.0,0.0,0.0,0.0,23.39
1201,2934.22,0.74,0.0,0.0,0.0,0.0,23.39
1202,2934.22,0.73,0.0,0.0,0.0,0.0,23.39
1203,2934.22,2.63,0.0,0.0,0.0,0.0,23.39
1204,2934.22,2.44,0.0,0.0,0.0,0.0,23.39
1205,2934.22,2.44,0.0,0.0,0.0,0.0,23.39
1206,2934.22,2.31,0.0,0.0,0.0,0.0,23.39
1207,2934.22,2.32,0.0,0.0,0.0,0.0,23.39
1208,2934.22,2.19,0.0,0.0,0.0,0.0,23.39
1209,2934.22,1.99,0.0,0.0,0.0,0.0,23.39
1210,2934.22,1.81,0.0,0.0,0.0,0.0,23.39
1211,2934.22,1.68,0.0,0.0,0.0,0.0,23.39
1212,2934.22,3.66,0.0,0.0,0.0,0.0,23.39
1213,2934.22,2.81,0.0,0.0,0.0,0.0,23.39
1214,2934.22,2.47,0.0,0.0,0.0,0.0,23.39
1215,2934.22,2.29,0.0,0.0,0.0,0.0,23.39
1216,2934.22,2.12,0.0,0.0,0.0,0.0,23.39
1217,2934.22,1.81,0.0,0.0,0.0,0.0,23.39
1218,2934.22,1.68,0.0,0.0,0.0,0.0,23.39
1219,2934.22,1.6,0.0,0.0,0.0,0.0,23.39
1220,2934.22,1.6,0.0,0.0,0.0,0.0,23.39
1221,2934.22,1.89,0.0,0.0,0.0,0.0,23.39
1222,2934.22,1.91,0.0,0.0,0.0,0.0,23.39
1223,2934.22,1.82,0.0,0.0,0.0,0.0,23.39
1224,2934.22,1.69,0.0,0.0,0.0,0.0,23.39
1225,2934.22,1.63,0.0,0.0,0.0,0.0,23.39
1226,2934.22,1.76,0.0,0.0,0.0,0.0,23.39
1227,2934.22,1.71,0.0,0.0,0.0,0.0,23.39
1228,2934.22,40.86,0.0,0.0,0.0,0.0,23.39
1229,2934.22,44.62,0.0,0.0,0.0,0.0,23.39
1230,2934.22,41.78,0.0,0.0,0.0,0.0,23.39
1231,2934.22,48.32,0.0,0.0,0.0,0.0,23.39
1232,2934.22,54.2,0.0,0.0,0.0,0.0,23.39
1233,2934.22,56.01,0.0,0.0,0.0,0.0,23.39
1234,2934.22,57.19,0.0,0.0,0.0,0.0,23.39
1235,2934.22,58.11,0.0,0.0,0.0,0.0,23.39
1236,2934.22,58.73,0.0,0.0,0.0,0.0,23.39
1237,2934.22,88.75,0.0,0.0,0.0,0.0,23.39
1238,2934.22,3.04,0.0,0.0,0.0,0.0,23.39
1239,2934.22,2.43,0.0,0.0,0.0,0.0,23.39
1240,2934.22,1.98,0.0,0.0,0.0,0.0,23.39
1241,2934.22,1.75,0.0,0.0,0.0,0.0,23.39
1242,2934.22,1.53,0.0,0.0,0.0,0.0,23.39
1243,2934.22,3.28,0.0,0.0,0.0,0.0,23.39
1244,2934.22,3.01,0.0,0.0,0.0,0.0,23.39
1245,2934.22,2.78,0.0,0.0,0.0,0.0,23.39
1246,2934.22,2.59,0.0,0.0,0.0,0.0,23.39
1247,2934.22,0.94,0.0,0.0,0.0,0.0,23.39
1248,2934.22,1.08,0.0,0.0,0.0,0.0,23.39
1249,2934.22,1.01,0.0,0.0,0.0,0.0,23.39
1250,2934.22,0.97,0.0,0.0,0.0,0.0,23.39
1251,2934.22,2.86,0.0,0.0,0.0,0.0,23.39
1252,2934.22,2.78,0.0,0.0,0.0,0.0,23.39
1253,2934.22,0.74,0.0,0.0,0.0,0.0,23.39
1254,2934.22,0.73,0.0,0.0,0.0,0.0,23.39
1255,2934.22,0.75,0.0,0.0,0.0,0.0,23.39
1256,2934.22,0.75,0.0,0.0,0.0,0.0,23.39
1257,2934.22,0.76,0.0,0.0,0.0,0.0,23.39
1258,2934.22,0.74,0.0,0.0,0.0,0.0,23.39
1259,2934.22,0.74,0.0,0.0,0.0,0.0,23.39
1260,2934.22,0.75,0.0,0.0,0.0,0.0,23.39
1261,2934.22,0.75,0.0,0.0,0.0,0.0,23.39
1262,2934.22,2.53,0.0,0.0,0.0,0.0,23.39
1263,2934.22,76.63,0.0,0.0,0.0,0.0,23.39
1264,2934.22,54.88,0.0,0.0,0.0,0.0,23.39
1265,2934.22,54.54,0.0,0.0,0.0,0.0,23.39
1266,2934.22,55.4,0.0,0.0,0.0,0.0,23.39
1267,2934.22,57.1,0.0,0.0,0.0,0.0,23.39
1268,2934.22,56.73,0.0,0.0,0.0,0.0,23.39
1269,2934.22,57.82,0.0,0.0,0.0,0.0,23.39
1270,2934.22,57.03,0.0,0.0,0.0,0.0,23.39
1271,2934.22,70.77,0.0,0.0,0.0,0.0,23.39
1272,2934.22,16.34,0.0,0.0,0.0,0.0,23.39
1273,2934.22,88.31,0.0,0.0,0.0,0.0,23.39
1274,2934.22,79.76,0.0,0.0,0.0,0.0,23.39
1275,2934.22,72.78,0.0,0.0,0.0,0.0,23.39
1276,2934.22,4.13,0.0,0.0,0.0,0.0,23.39
1277,2934.22,3.03,0.0,0.0,0.0,0.0,23.39
1278,2934.22,2.58,0.0,0.0,0.0,0.0,23.39
1279,2934.22,2.37,0.0,0.0,0.0,0.0,23.39
1280,2934.22,2.17,0.0,0.0,0.0,0.0,23.39
1281,2934.22,2.17,0.0,0.0,0.0,0.0,23.39
1282,2934.22,2.08,0.0,0.0,0.0,0.0,23.39
1283,2934.22,2.02,0.0,0.0,0.0,0.0,23.39
1284,2934.22,2.15,0.0,0.0,0.0,0.0,23.39
1285,2934.22,2.04,0.0,0.0,0.0,0.0,23.39
1286,2934.22,1.94,0.0,0.0,0.0,0.0,23.39
1287,2934.22,3.63,0.0,0.0,0.0,0.0,23.39
1288,2934.22,2.82,0.0,0.0,0.0,0.0,23.39
1289,2934.22,2.66,0.0,0.0,0.0,0.0,23.39
1290,2934.22,2.48,0.0,0.0,0.0,0.0,23.39
1291,2934.22,2.04,0.0,0.0,0.0,0.0,23.39
1292,2934.22,1.84,0.0,0.0,0.0,0.0,23.39
1293,2934.22,1.68,0.0,0.0,0.0,0.0,23.39
1294,2934.22,1.51,0.0,0.0,0.0,0.0,23.39
1295,2934.22,1.4,0.0,0.0,0.0,0.0,23.39
1296,2934.22,1.36,0.0,0.0,0.0,0.0,23.39
1297,2934.22,1.59,0.0,0.0,0.0,0.0,23.39
1298,2934.22,1.51,0.0,0.0,0.0,0.0,23.39
1299,2934.22,1.42,0.0,0.0,0.0,0.0,23.39
1300,2934.22,1.35,0.0,0.0,0.0,0.0,23.39
1301,2934.22,1.28,0.0,0.0,0.0,0.0,23.39
1302,2934.22,1.22,0.0,0.0,0.0,0.0,23.39
1303,2934.22,1.2,0.0,0.0,0.0,0.0,23.39
1304,2934.22,1.16,0.0,0.0,0.0,0.0,23.39
1305,2934.22,1.15,0.0,0.0,0.0,0.0,23.39
1306,2934.22,1.21,0.0,0.0,0.0,0.0,23.39
1307,2934.22,1.18,0.0,0.0,0.0,0.0,23.39
1308,2934.22,2.03,0.0,0.0,0.0,0.0,23.39
1309,2934.22,1.71,0.0,0.0,0.0,0.0,23.39
1310,2934.22,1.49,0.0,0.0,0.0,0.0,23.39
1311,2934.22,1.52,0.0,0.0,0.0,0.0,23.39
1312,2934.22,1.41,0.0,3.0,0.68,0.0,23.39
1313,2934.22,1.61,0.0,15.41,0.0,0.0,23.39
1314,2934.22,1.8,0.0,15.21,0.0,0.0,23.39
1315,2934.22,1.92,0.0,15.21,0.0,0.0,23.39
1316,2934.22,1.98,0.0,15.31,0.0,0.0,23.39
1317,2934.22,1.8,0.0,15.31,0.0,0.0,23.39
1318,2934.22,1.65,0.0,15.21,0.0,0.0,23.39
1319,2934.22,1.46,0.0,15.21,0.0,0.0,23.39
1320,2934.22,1.23,0.0,15.21,0.0,0.0,23.39
1321,2934.22,1.17,0.0,15.21,0.0,0.0,23.39
1322,2934.22,1.16,0.0,15.21,0.0,0.0,23.39
1323,2934.22,1.71,0.0,15.21,0.0,0.0,23.39
1324,2934.22,0.4,0.0,0.0,0.94,0.0,23.39
1325,2934.22,0.25,0.0,0.0,0.92,0.0,23.39
1326,2934.22,0.26,0.0,0.29,2.52,0.0,23.39
1327,2934.22,0.16,0.0,0.0,2.33,0.0,23.39
1328,2934.22,109.21,0.0,0.0,1.4,0.0,23.39
1329,2934.22,134.23,0.0,0.0,0.94,0.0,23.39
1330,2934.22,52.77,0.0,0.0,0.71,0.0,23.39
1331,2934.22,102.87,0.0,0.0,0.0,0.0,23.39
1332,2934.22,130.46,0.0,0.0,0.0,0.0,23.39
1333,2934.22,116.74,0.0,0.0,0.0,0.0,23.39
1334,2934.22,84.82,0.0,0.0,0.0,0.0,23.39
